Month,Day,Year,TmaxC,TminC,TdewC,Rs_MJ_m2
10,19,2010,21.64,12,11.69,14.6
10,20,2010,26.56,7.74,6.35,17.14
10,21,2010,28.08,10.08,12.19,-999
10,22,2010,20.28,14.4,15.64,3.54
10,23,2010,19.92,13.87,13.96,4.76
10,24,2010,23.71,11.76,11.22,15.4
10,25,2010,27.5,12.04,10.19,11.28
10,26,2010,20.78,6.57,1.04,17.14
10,27,2010,21.79,7.47,0.13,15.99
10,28,2010,18.45,3.13,-2.34,16.82
10,29,2010,20.19,1.77,-0.35,16.6
10,30,2010,26.78,7.88,3.13,16.19
10,31,2010,27.46,7.59,5.87,14.75
11,1,2010,17.3,7.69,4.85,10.87
11,2,2010,17.19,7.81,6.03,12.8
11,3,2010,22.11,3.78,0.88,-999
11,4,2010,16.11,2.48,-5.65,15.7
11,5,2010,14.11,-1.05,-4.65,15.28
11,6,2010,21.15,0.59,-2.05,14.84
11,7,2010,22.46,5.69,-0.6,14.99
11,8,2010,23,6.67,5.92,14.25
11,9,2010,23.02,10.56,9.43,12.87
11,10,2010,18.86,7.47,2.49,14.27
11,11,2010,24.09,10.7,12.03,7.31
11,12,2010,18.6,4.63,10.74,1.99
11,13,2010,12.55,1.92,-0.46,14.23
11,14,2010,14.54,2.07,1.59,13.34
11,15,2010,8.51,3.46,4.2,1.63
11,16,2010,14.71,1.59,1.7,13.65
11,17,2010,11.99,3.77,2.78,7.37
11,18,2010,10.74,-1.62,-1.37,13.42
11,19,2010,18.55,1.19,1.21,13.51
11,20,2010,21.21,6.49,5.38,12.21
11,21,2010,24.19,13.18,12.69,9.73
11,22,2010,22.83,5.74,3.51,12.31
11,23,2010,15.12,2.47,2.21,12.54
11,24,2010,25.13,4.84,6.22,7.89
11,25,2010,4.69,-3.51,-9.63,7.15
11,26,2010,10.96,-5.86,-8.36,12.87
11,27,2010,17.31,-3.82,-7.69,12.67
11,28,2010,15.81,1.86,0.96,12.11
11,29,2010,12.98,1.35,-1.05,11.69
11,30,2010,8.51,-3.31,-9.27,12.45
12,1,2010,14.42,-4.96,-7.64,11.54
12,2,2010,18.1,-2.31,-4.69,11.96
12,3,2010,21.07,-0.1,-1.09,10.63
12,4,2010,11,0.83,-1.28,10.99
12,5,2010,5.13,-2.82,-6.81,10.45
12,6,2010,7.26,-6.28,-7.35,11.32
12,7,2010,10.51,-2.78,-4.62,6.63
12,8,2010,12.22,-1.72,0.54,10.86
12,9,2010,14.05,1.03,-1.14,10.26
12,10,2010,12.33,2.14,2.18,4.83
12,11,2010,11.75,-2.42,-4.41,7.92
12,12,2010,5.67,-5.18,-9.91,11.69
12,13,2010,7.67,-6.99,-9.6,11.15
12,14,2010,11.49,-3.79,-7,11.15
12,15,2010,17.85,-2.24,-2.86,10.72
12,16,2010,10.57,-0.41,-4.15,10.2
12,17,2010,5.65,0.76,-0.84,2.46
12,18,2010,6.79,-0.01,0.98,6.33
12,19,2010,12.54,0.01,-1.09,10.56
12,20,2010,25.04,5.27,2.51,9.91
12,21,2010,13.1,1.74,1.32,7.56
12,22,2010,6.6,-0.94,-5.73,10.52
12,23,2010,5.8,-3.07,-2.35,2.13
12,24,2010,6.14,-0.52,-1.24,5.38
12,25,2010,1.97,-6.84,-6.76,11.38
12,26,2010,3.09,-9.45,-7.6,11.51
12,27,2010,8.97,-3.9,-3.98,11.07
12,28,2010,12.22,-2.64,1.42,9.73
12,29,2010,18.6,6.47,5.54,9.44
12,30,2010,21.07,9.4,3.56,11.14
12,31,2010,13.82,-5.65,-6.41,7.4
1,1,2011,2,-10,-15.9,12.29
1,2,2011,7,-10,-13.1,12.37
1,3,2011,13.9,-4.66,-5.99,11.37
1,4,2011,9.14,-2.83,-5.64,11.99
1,5,2011,12.05,-6.31,-6.15,12.12
1,6,2011,16.21,-2.87,-5.64,12.13
1,7,2011,16.14,-0.84,-5.11,9.75
1,8,2011,8.66,-6.28,-7.43,12.15
1,9,2011,2.21,-1.51,-3.98,1.48
1,10,2011,-0.05,-8.9,-6.19,1.91
1,11,2011,-2,-13,-13.9,12.81
1,12,2011,-2,-10,-14,11.19
1,13,2011,7,-11,-11.1,12.5
1,14,2011,10.23,-6.99,-4.11,12.92
1,15,2011,15.28,-6.21,-4.41,12.71
1,16,2011,9.36,-2.72,-2.9,12.06
1,17,2011,13.59,-3.95,0.16,9.64
1,18,2011,7.35,-2.37,-2.34,11.84
1,19,2011,11.36,-4.53,-2.23,11.51
1,20,2011,0.49,-8.81,-8.11,12.2
1,21,2011,7.14,-9.73,-9.56,11.41
1,22,2011,14.44,-6.33,-6.38,9.38
1,23,2011,8.04,-7.88,-5.56,10.49
1,24,2011,8.84,-8.82,-6.57,9.6
1,25,2011,10.1,-3.67,-5.33,13.89
1,26,2011,12.55,-5.48,-4.98,13.96
1,27,2011,18.66,-6.86,-6,14.11
1,28,2011,23.99,-0.69,-5.61,14.48
1,29,2011,22.69,-0.31,-5.93,14.74
1,30,2011,9.18,0.01,-0.74,4.24
1,31,2011,3.61,-7.42,-4.81,5.26
2,1,2011,-7,-14,-13.5,-999
2,2,2011,-9,-15,-18.2,-999
2,3,2011,-6,-15,-18,12.44
2,4,2011,-1.24,-7.47,-7.95,10.84
2,5,2011,13.52,-8.85,-2.14,14.72
2,6,2011,6.68,2.49,0.6,5.36
2,7,2011,6.59,-4.46,-6.48,16.04
2,8,2011,7,-13,-7.07,8.96
2,9,2011,-6,-16,-16.2,13.61
2,10,2011,1,-19,-18,17.28
2,11,2011,10,-11,-11.6,16.95
2,12,2011,17.16,-5.04,-7.32,17.1
2,13,2011,19.97,-2.96,-3.47,17.38
2,14,2011,17.47,2.96,-4.12,12.93
2,15,2011,22.37,2.74,1.55,16.42
2,16,2011,25.09,-1.46,3.1,17.18
2,17,2011,26.89,12.48,8.67,16.79
2,18,2011,22.16,8.17,4.37,17
2,19,2011,24.84,11.52,12.67,13.47
2,20,2011,25.62,15.44,10.23,8.59
2,21,2011,15.53,0.44,-0.64,15.89
2,22,2011,14.53,-3.44,-5.52,16.43
2,23,2011,23.17,10.44,10.78,14.73
2,24,2011,17.6,-0.21,7.03,10.68
2,25,2011,1.05,-1.86,-2.14,2.98
2,26,2011,18.74,-1.44,0.74,13.75
2,27,2011,28.59,7.8,2.07,12.94
2,28,2011,13.54,0.84,-3.41,19.99
3,1,2011,21.1,-0.64,-4.6,-999
3,2,2011,22.67,4.44,-0.64,18.71
3,3,2011,23.45,8.15,3.74,17.51
3,4,2011,17.75,4.2,5.25,18.27
3,5,2011,11.53,-1.6,-9.07,20.93
3,6,2011,15.47,-2.96,-7.76,17.99
3,7,2011,15.92,8.43,2.87,13.06
3,8,2011,10.99,5.37,5.59,6.06
3,9,2011,15.91,0.96,-1.67,20.74
3,10,2011,18.88,-1.93,-5.22,21.4
3,11,2011,25.85,4.39,-2.56,20.66
3,12,2011,22.2,6.36,3.83,18
3,13,2011,17.87,4.02,4.75,15.28
3,14,2011,10.85,0.76,0.33,16.42
3,15,2011,16.62,-1.99,-0.64,16.18
3,16,2011,25.54,4.2,8.9,19.88
3,17,2011,32.1,14.51,11.75,21.57
3,18,2011,21.21,9.92,10.21,18.44
3,19,2011,24.06,8.34,9.02,12.58
3,20,2011,26.73,17.35,13.5,16.87
3,21,2011,23.24,15.52,14.82,9.36
3,22,2011,31.36,12.77,3.91,19.77
3,23,2011,21.68,3.44,-3.82,23.93
3,24,2011,19.74,3.79,-1.06,22.42
3,25,2011,21.25,6.85,2.14,23.15
3,26,2011,13.3,4.36,5.55,6.64
3,27,2011,4.36,2.07,1.57,3.55
3,28,2011,7.98,3.39,3.63,4.06
3,29,2011,8.18,4.2,4.01,4
3,30,2011,9.73,0.7,1.2,14.01
3,31,2011,25.28,2.23,0.03,22.22
4,1,2011,26.23,5.09,2.45,23.28
4,2,2011,29.13,5.6,5.42,24.18
4,3,2011,35.57,15.65,9.52,19.15
4,4,2011,15.3,1.52,-8.67,23.33
4,5,2011,24.66,-0.73,-5.92,25.76
4,6,2011,31.29,11.13,-0.86,25.73
4,7,2011,32.48,9.37,2.86,21.93
4,8,2011,31.12,13.74,15.5,22
4,9,2011,32.04,18.75,15.8,22.78
4,10,2011,28.27,17.73,8.08,21.77
4,11,2011,23.7,7.6,-0.81,26.25
4,12,2011,25.97,3.08,-0.58,26.62
4,13,2011,28.27,9.99,4.64,23.64
4,14,2011,30.07,10.44,1.4,24.82
4,15,2011,18.87,6.7,-4.39,21.3
4,16,2011,21.33,1.76,-5.79,24.48
4,17,2011,28.55,7.01,2.41,22.29
4,18,2011,32.99,18.07,10.1,23.26
4,19,2011,23.95,12.68,3.97,26.58
4,20,2011,20.3,7.28,3.53,17.51
4,21,2011,19.32,8.84,9.23,6.48
4,22,2011,32.45,15.45,9.95,27.36
4,23,2011,20.47,14.72,8.3,8.15
4,24,2011,14.64,9.17,6.45,3.35
4,25,2011,21.17,10.16,10.99,11.62
4,26,2011,20.53,4.06,4.5,-999
4,27,2011,16.47,5.04,3.71,15.35
4,28,2011,25.78,4.01,0.16,28.85
4,29,2011,29.71,12.24,4.98,27.17
4,30,2011,23.52,14.06,3.41,28.54
5,1,2011,14.74,6,1.34,5.75
5,2,2011,18.79,4.79,-0.91,23.28
5,3,2011,23.17,2.09,-0.49,29.56
5,4,2011,25.15,6.58,1.69,29.53
5,5,2011,26.2,10.35,2.3,29.01
5,6,2011,31.7,5.47,6.34,28.71
5,7,2011,36.27,18.34,10.06,29.01
5,8,2011,35.36,17.64,14.22,27.01
5,9,2011,33.19,21.44,18.88,23.91
5,10,2011,26.93,19.61,18.1,10.14
5,11,2011,21.92,15.77,16.31,5.74
5,12,2011,27.89,13.52,9.65,28.19
5,13,2011,22.45,10.91,6.18,25.58
5,14,2011,20.74,6.66,3.07,29.65
5,15,2011,23.44,6.72,3.44,28.99
5,16,2011,22.38,8.75,5.51,29.02
5,17,2011,26.34,9.43,6.97,25.11
5,18,2011,35.33,16.08,8.02,27.11
5,19,2011,29.53,17.54,18.41,11.48
5,20,2011,28.53,15.34,10.98,18
5,21,2011,31.18,17.07,11.76,30.35
5,22,2011,34.5,19.66,12.59,29.96
5,23,2011,32.6,20.06,19.04,19.87
5,24,2011,35.69,15.38,8.6,18.66
5,25,2011,26.19,14.21,10.39,-999
5,26,2011,25.52,10.75,8.12,29.01
5,27,2011,34.14,16.11,16.09,28.55
5,28,2011,37.8,19.7,14.46,29.48
5,29,2011,35.08,24.01,17.93,28.13
5,30,2011,33.46,22.77,18.02,14.67
5,31,2011,31.83,22.25,18.86,22.43
6,1,2011,34.73,22.85,18.8,23.59
6,2,2011,35.75,20.7,12.47,23.42
6,3,2011,37.53,22.41,13.65,28.77
6,4,2011,36.72,19.9,10.03,30.14
6,5,2011,36.37,17.92,11.06,28.96
6,6,2011,37.08,20.59,13.38,28.82
6,7,2011,37.97,22.93,14.12,28
6,8,2011,38.54,24.4,14.29,27.91
6,9,2011,36.89,24.68,15.3,25.89
6,10,2011,36.25,20.94,16.63,27.8
6,11,2011,35.49,19.4,16.88,26.74
6,12,2011,37.7,19.28,14.39,29.25
6,13,2011,40.67,22.22,10.68,29.68
6,14,2011,38.83,22.13,14.19,24.57
6,15,2011,35.96,18.83,14.48,29.63
6,16,2011,39.13,23.17,14.36,27.86
6,17,2011,41.99,26.06,12.27,29.74
6,18,2011,39.61,25.62,10.55,29.12
6,19,2011,40.11,25.2,14.22,28.37
6,20,2011,39.54,21.95,8.75,27.38
6,21,2011,35.53,17.53,9.27,29.7
6,22,2011,36.35,20.44,9.49,29.44
6,23,2011,39.5,19.72,11.57,28.86
6,24,2011,38.94,25.39,12.83,27.91
6,25,2011,40.72,25.36,17.41,29.87
6,26,2011,39.84,25.94,18.74,28.97
6,27,2011,38.49,26.37,17.93,26.04
6,28,2011,35.51,22.06,16.45,25.47
6,29,2011,37.59,21.59,17.85,25.49
6,30,2011,38.23,23.17,15.31,29.35
7,1,2011,37.44,23.1,14.44,28.79
7,2,2011,37.7,22.1,14.8,25
7,3,2011,38.14,24.07,14.4,26.53
7,4,2011,37.57,20.56,16.28,26.66
7,5,2011,39.59,21.74,14.28,28.01
7,6,2011,40.45,22.41,14.15,28.77
7,7,2011,41.85,26.25,11.9,27.34
7,8,2011,36.68,26.46,18.91,24.48
7,9,2011,41.68,23.25,14.99,21.04
7,10,2011,38.47,25.68,15.25,28.32
7,11,2011,37.09,24.8,16.19,27.14
7,12,2011,36.98,22.4,18.15,19.74
7,13,2011,37.95,23.98,18.52,22.79
7,14,2011,40.15,24.16,16.67,22.82
7,15,2011,39.38,23.73,16.77,28.08
7,16,2011,38.49,24.09,17.93,28.58
7,17,2011,37.45,24.06,17.93,26.05
7,18,2011,37.67,23.66,17.4,26.99
7,19,2011,36.39,22.58,17.93,24.54
7,20,2011,37.31,23.58,17.51,28.05
7,21,2011,37.18,24.14,17.62,26.48
7,22,2011,36.01,24.53,17.44,18.35
7,23,2011,37.65,26.04,16.85,27.4
7,24,2011,39.82,23.94,16.41,27.35
7,25,2011,41.07,26.37,16.36,19.16
7,26,2011,41.34,23.22,15.82,22.37
7,27,2011,40.39,25.75,15.79,26.45
7,28,2011,39.22,23.61,15.63,28.07
7,29,2011,37.03,23.5,17.12,26.6
7,30,2011,36.94,24.81,18.81,25.96
7,31,2011,39.41,23.51,16.43,25.88
8,1,2011,40.84,24.48,13.61,26.84
8,2,2011,42.43,24.63,12.6,27.87
8,3,2011,39.99,26.44,16.78,20.58
8,4,2011,41.61,24.36,16.05,26.08
8,5,2011,43.33,25.25,12.26,27.23
8,6,2011,42.52,25.51,15.12,24.89
8,7,2011,38.89,25.8,16.98,14.11
8,8,2011,41.65,28.1,16.85,26.6
8,9,2011,38.55,23.02,18.76,26.77
8,10,2011,38.38,20.83,17.69,22.1
8,11,2011,-999,-999,-999,-999
8,12,2011,-999,-999,-999,-999
8,13,2011,32.68,20.08,18.02,26.63
8,14,2011,33.52,22.44,19.75,26.07
8,15,2011,37.92,21.86,17.76,18.8
8,16,2011,39.17,25.1,17.43,24.5
8,17,2011,37.9,24.65,18.09,19.57
8,18,2011,38.98,22.15,16.63,24.69
8,19,2011,39.78,23.62,12.81,25.51
8,20,2011,39.21,23.79,15.27,22.89
8,21,2011,37.5,25.36,18.32,14.15
8,22,2011,39.31,24.65,15.46,24.4
8,23,2011,40.28,24.23,16.03,23.06
8,24,2011,41.35,26.54,13.35,23.88
8,25,2011,35.79,23.01,18.97,24.5
8,26,2011,37.01,20.99,13.8,25.88
8,27,2011,39.05,20.79,14.36,24.81
8,28,2011,41.94,24.8,13.66,21.9
8,29,2011,35.55,22.46,16.59,18.24
8,30,2011,39.12,27.06,12.65,17.79
8,31,2011,39.09,24.15,12.7,23.73
9,1,2011,36.81,22.74,14.12,23.61
9,2,2011,35.62,19.91,13.06,19.81
9,3,2011,35.78,21.2,14.52,21.67
9,4,2011,27.11,16.66,11.75,15.52
9,5,2011,25.7,11.83,4.64,25.72
9,6,2011,27.64,8.61,4.61,25.3
9,7,2011,26.95,11.4,4.29,15.32
9,8,2011,30.3,13.3,7.8,23.3
9,9,2011,28.01,10.41,5.17,24.41
9,10,2011,31.83,12.61,7.03,23.33
9,11,2011,31.9,13.35,8.84,23.35
9,12,2011,37.65,14.98,8.49,21.99
9,13,2011,38.6,19.27,8.12,16.25
9,14,2011,28.2,18.18,12.6,19.5
9,15,2011,18.89,11.1,8.84,5.44
9,16,2011,20.95,11.23,13.45,8.16
9,17,2011,31.63,15.03,16.91,18.8
9,18,2011,30.42,18.08,13.24,21.08
9,19,2011,29.3,11.95,8.13,22.52
9,20,2011,30.83,12.12,7.62,21.89
9,21,2011,28.74,16.8,11.28,17.91
9,22,2011,20.67,10.08,8.07,15.48
9,23,2011,28.94,8.57,8.27,21.7
9,24,2011,31.9,12.2,7.69,19.28
9,25,2011,25.54,13.59,7.22,21.19
9,26,2011,28.63,9.48,6.99,21.06
9,27,2011,29.86,13.63,8.75,20.6
9,28,2011,33.47,12.37,9.34,20.53
9,29,2011,32.41,15.2,10.21,20.02
9,30,2011,25.13,12.33,0.88,20.92
10,1,2011,25.73,6.95,3.49,20.33
10,2,2011,28.17,8.72,3.08,20.1
10,3,2011,29.81,11.36,5.48,19.67
10,4,2011,29.2,11.69,6.54,19.69
10,5,2011,25.85,11.42,6.14,12.06
10,6,2011,27.73,15.26,14.21,17.86
10,7,2011,27.71,21.5,17.52,7.17
10,8,2011,24.44,15.9,15.85,3.89
10,9,2011,17.81,10.67,12.96,4.5
10,10,2011,21.1,10.43,11.6,16.82
10,11,2011,24.15,9.58,12.07,15.97
10,12,2011,27.55,13.79,9.95,17.57
10,13,2011,24.46,8.54,3.61,18.9
10,14,2011,27.9,10.64,7.2,18.3
10,15,2011,28.1,12.3,8.74,18.04
10,16,2011,31.49,13.83,8.29,18.24
10,17,2011,24.12,11.57,10.02,16.29
10,18,2011,18.15,7.78,1.43,17.92
10,19,2011,17.19,1.88,-1.53,17.89
10,20,2011,20.76,1.64,-0.46,17.33
10,21,2011,24,4.77,3.02,17.35
10,22,2011,26.8,8.49,11.56,14.89
10,23,2011,27.38,9.06,6.41,16.89
10,24,2011,28.77,8.32,6.05,16.79
10,25,2011,30.32,14.07,11.6,14.31
10,26,2011,21.27,9.27,7.04,13.47
10,27,2011,9.3,5.13,3.67,3.49
10,28,2011,14.64,2.96,0.68,16.34
10,29,2011,16.6,1.03,0.76,16.31
10,30,2011,18.95,4.28,2.41,15.61
10,31,2011,21.83,3.08,4.1,15.87
11,1,2011,23.21,11.61,10.24,15.01
11,2,2011,19.11,3.34,6.7,6.72
11,3,2011,12.22,-0.56,-5.88,16.01
11,4,2011,14.74,-3.79,-5.8,15.31
11,5,2011,18.16,4.14,-0.6,12.49
11,6,2011,22.86,7.67,2.63,14.75
11,7,2011,-999,-999,-999,-999
11,8,2011,-999,-999,-999,-999
11,9,2011,-999,-999,-999,-999
11,10,2011,-999,-999,-999,-999
11,11,2011,17.61,5.56,0.67,11.72
11,12,2011,22.12,7.75,1.76,11.39
11,13,2011,25.88,12.84,2.82,12.52
11,14,2011,19.49,11.05,5.06,2.89
11,15,2011,19.47,7.82,5.5,13.68
11,16,2011,11.32,1.21,-2.74,10.75
11,17,2011,10.89,-3.86,-5.16,13.75
11,18,2011,17.97,4.19,4.41,10.82
11,19,2011,23.87,5.04,6.37,10.61
11,20,2011,4.94,0.46,0.11,5.57
11,21,2011,5.01,1.73,1.19,1.48
11,22,2011,11.65,1.96,5.23,5.58
11,23,2011,19.99,0.23,1.69,13.18
11,24,2011,18.45,3.87,7.25,12.38
11,25,2011,14.71,10.56,10.64,2.19
11,26,2011,14.74,4.66,2.55,4.71
11,27,2011,8.74,-2.12,-7.81,13.16
11,28,2011,12.37,-3.86,-6.6,12.58
11,29,2011,12.3,0.04,-3.1,12.28
11,30,2011,12.63,-3.64,-4.37,12.58
12,1,2011,13.68,1.79,0.5,11.51
12,2,2011,2.82,0.96,-0.33,2.49
12,3,2011,11.51,2.77,4.78,4
12,4,2011,6.08,0.76,-0.96,8.36
12,5,2011,1.37,-3.98,-4.89,3.48
12,6,2011,-2.82,-6.14,-7.37,4.82
12,7,2011,6.86,-7.7,-8.24,12.12
12,8,2011,10.51,-3.58,-2.81,11.01
12,9,2011,2.39,-1.17,-1.27,7.68
12,10,2011,6.28,-1.57,-0.75,8.13
12,11,2011,5.08,0.69,0.63,2.88
12,12,2011,6.64,4.34,2.69,1.15
12,13,2011,14.25,4.6,8.93,1.33
12,14,2011,19.1,7.13,9.07,5.73
12,15,2011,10.15,2.11,-0.25,10.32
12,16,2011,9.26,-1.88,-3.45,11.64
12,17,2011,13.23,-2.46,-1.1,11.3
12,18,2011,13.35,1.1,1.25,4.06
12,19,2011,12.78,6.51,7.02,1.37
12,20,2011,6.97,0.39,2.24,2.19
12,21,2011,11.42,-2.99,0.1,11.45
12,22,2011,4.58,-0.34,-0.11,2.22
12,23,2011,4.45,-3.74,-6.18,11.47
12,24,2011,8.67,-5.53,-6.39,8.84
12,25,2011,5.4,-0.94,-2.24,3.53
12,26,2011,6.01,-0.4,0.92,3.29
12,27,2011,11.52,-0.93,-3.41,11.63
12,28,2011,12.09,-1.18,-0.95,11.47
12,29,2011,18.88,-1.71,-1.75,11.59
12,30,2011,16.71,1.93,-3.78,11.65
12,31,2011,22.92,1.01,-0.01,11.78
1,1,2012,11.49,-1.78,-5.88,12.09
1,2,2012,8.33,-3.84,-6.92,12.01
1,3,2012,15.08,-3.72,-4.37,11.93
1,4,2012,14.75,-0.15,-4.05,11.5
1,5,2012,18.9,-2.67,-3.2,12.22
1,6,2012,18.58,-0.22,-2.16,12.27
1,7,2012,13.17,3.51,-3.15,12.03
1,8,2012,9.26,1.49,-1.92,5.24
1,9,2012,8.76,-0.16,-3.13,5.77
1,10,2012,12.88,-1.69,-3.63,8.19
1,11,2012,13.12,-2.52,-0.86,10.66
1,12,2012,4.83,-7.28,-13.5,12.87
1,13,2012,11.83,-8.2,-10.5,12.58
1,14,2012,15,-4.58,-10.2,12.94
1,15,2012,16.11,-2.53,-2.19,8.61
1,16,2012,20.96,9.61,6.74,7.82
1,17,2012,16.28,-3.48,-2.77,12.89
1,18,2012,9.27,-8.58,-8.29,11.48
1,19,2012,11.84,-2.74,-2.45,12.8
1,20,2012,11.22,-4.77,-3.07,12.71
1,21,2012,6.51,-5.83,-8.97,13
1,22,2012,20.42,2.03,-1.72,10.71
1,23,2012,14.77,-3.12,-5.86,13.3
1,24,2012,16.04,3.67,2.23,7.27
1,25,2012,9.23,2.5,2.95,6.54
1,26,2012,13.89,-0.28,0.3,13.94
1,27,2012,16.63,0.39,0.41,12.7
1,28,2012,8.78,-1.89,-5.71,12.7
1,29,2012,14.53,-2.88,-2.2,14.29
1,30,2012,17.91,0.89,2.9,13.96
1,31,2012,18.01,4.7,1.7,14.42
2,1,2012,17.53,1.21,-0.46,14.71
2,2,2012,17.66,0.26,4.82,9.29
2,3,2012,20.34,4.96,11.1,6.91
2,4,2012,6.46,3.05,0.73,4.95
2,5,2012,8.72,-1.52,-3.75,15.1
2,6,2012,11.51,-4.86,-6.14,15.4
2,7,2012,11.1,0.79,-0.34,6.78
2,8,2012,3.05,-2.72,-3.57,5.6
2,9,2012,5.18,-3.92,-0.63,2.39
2,10,2012,5.56,-3.18,-2.68,15.92
2,11,2012,-3.19,-7.04,-12.4,11.96
2,12,2012,1.31,-7.17,-8.27,5
2,13,2012,5.03,-2.24,-0.09,6.28
2,14,2012,7.54,-2.61,2.63,4.65
2,15,2012,18.34,2.32,0.39,16.11
2,16,2012,12.54,0.93,1.14,15.29
2,17,2012,12.1,4.75,4.29,6.01
2,18,2012,8.13,3.5,4.64,1.98
2,19,2012,12.45,-0.64,2.43,13.21
2,20,2012,17.45,2.68,-3.56,11.85
2,21,2012,20.41,-3.41,-6.59,18.02
2,22,2012,22.03,-0.23,-2.96,16.85
2,23,2012,18.67,7.57,2.13,17.82
2,24,2012,12.74,-2.65,-6.97,18.89
2,25,2012,18.06,-1.84,-6.24,19.22
2,26,2012,17.1,3.37,0.8,18.76
2,27,2012,15.17,8.31,1.01,7.45
2,28,2012,21.89,10.74,5.34,5.69
2,29,2012,19.61,2.26,-4.66,19.75
3,1,2012,25.59,0.11,-3.54,19.49
3,2,2012,14.68,2.97,-4.58,19.68
3,3,2012,12.94,-1.69,-7.12,18.72
3,4,2012,21.41,-2.66,-7.14,20.2
3,5,2012,23.82,1.96,-1.35,-999
3,6,2012,22.37,11.27,7.88,17.18
3,7,2012,25.02,13.97,12.55,13.47
3,8,2012,17.45,1.86,6.15,3.76
3,9,2012,14.68,2.23,-3.14,20.68
3,10,2012,13.25,3.32,2.27,7.12
3,11,2012,15.57,6.88,7.45,13.46
3,12,2012,24.54,5.93,4.42,21.92
3,13,2012,25.33,5.09,8.82,21.38
3,14,2012,24.87,15.57,16.2,16.03
3,15,2012,26.07,16.69,16.43,17.43
3,16,2012,25.77,14.19,15.77,13.3
3,17,2012,23.87,16.39,16.63,10.17
3,18,2012,22.99,17.22,16.56,5.07
3,19,2012,19.34,10.74,13.34,4.42
3,20,2012,15.69,8.46,6.72,13.88
3,21,2012,13.67,3.45,5.01,10.4
3,22,2012,12.87,3.55,5.15,11.05
3,23,2012,20.6,4.16,5.82,23.55
3,24,2012,24.2,6.48,9.46,23.6
3,25,2012,26.52,8.92,12.86,23.39
3,26,2012,25.94,11.15,11.95,21.56
3,27,2012,25.52,15.24,12.19,21.52
3,28,2012,26.18,15.24,16.6,21.21
3,29,2012,24.95,12.4,15.09,22.94
3,30,2012,25.76,15.51,15.9,17.68
3,31,2012,28.34,14.33,14.68,18.6
4,1,2012,33.15,15.6,13.16,24.68
4,2,2012,28.13,12.59,14.41,21.93
4,3,2012,17.62,11.96,11.26,6.47
4,4,2012,17.23,7.73,7.48,18.63
4,5,2012,17.83,7.48,9.33,19.96
4,6,2012,21.18,9.34,11.56,16.99
4,7,2012,21.99,12.97,12.11,13.75
4,8,2012,17.55,11.76,11.61,10.09
4,9,2012,20.16,11.21,13.6,8.88
4,10,2012,25.16,13.63,15.13,19.19
4,11,2012,24.77,13.61,14.85,20.93
4,12,2012,24.23,13.87,15.69,11.61
4,13,2012,25.38,15.85,17.21,9.51
4,14,2012,25.79,19.77,18.84,14.66
4,15,2012,22.14,10.08,5.21,24.46
4,16,2012,19.98,8.04,7.06,26.84
4,17,2012,22.94,7.58,6.96,27.01
4,18,2012,26.77,11.38,9.66,25.88
4,19,2012,27.47,13.49,14.12,21.67
4,20,2012,17.53,9.29,7.41,24.3
4,21,2012,23.99,5.25,6.8,27.19
4,22,2012,21.63,10.53,6.17,26.21
4,23,2012,22.78,5.97,4,27
4,24,2012,31.59,8.6,8.64,27.4
4,25,2012,34.53,15.08,13.07,26.77
4,26,2012,29.05,18.53,18.84,22.05
4,27,2012,30.95,19.5,12.59,27.23
4,28,2012,25.96,15.25,15.1,20.18
4,29,2012,26.56,15.77,17.03,15.03
4,30,2012,29.46,16.31,17.1,24.95
5,1,2012,31.06,16.21,16.29,24.76
5,2,2012,31.16,19.57,18.7,26.03
5,3,2012,34.89,20.58,16.92,25.76
5,4,2012,35.26,21.33,15.91,17.9
5,5,2012,36.25,20.66,16.64,27.36
5,6,2012,31.9,19.96,15.16,20.27
5,7,2012,19.94,16.4,12.14,8.76
5,8,2012,22.25,10.71,5.91,19
5,9,2012,26.81,7.67,3.86,29.11
5,10,2012,27.91,8.67,5.45,26.34
5,11,2012,18.95,14.54,12.14,2.78
5,12,2012,22.13,13.72,13.37,18.13
5,13,2012,24.51,13.15,11.03,26.54
5,14,2012,25.36,13.09,10.22,21.46
5,15,2012,29.81,13.24,8.54,28.97
5,16,2012,31.05,12.07,7.88,28.4
5,17,2012,33.29,13.64,9.94,28.7
5,18,2012,30.58,17.83,11.87,27.79
5,19,2012,30.19,17.24,16.49,25.25
5,20,2012,22.51,15.63,15.57,9.55
5,21,2012,27.11,16.09,15.05,24.43
5,22,2012,30.99,16.45,14.36,-999
5,23,2012,34.73,20.06,15.02,28.62
5,24,2012,31.48,22.03,16.04,26
5,25,2012,33.94,22.18,19.86,25.96
5,26,2012,34.15,22.97,17.33,23.25
5,27,2012,33.49,21.93,16.52,24.29
5,28,2012,35.64,20.59,14.15,27.99
5,29,2012,33.26,16.2,17.4,28.41
5,30,2012,32.13,17.43,15.14,21.42
5,31,2012,25.55,15.26,10.34,26.28
6,1,2012,24.66,13.7,10.34,19.84
6,2,2012,31.23,13.44,13.62,27.12
6,3,2012,33.3,17.66,18.29,24.23
6,4,2012,31,21.07,18.31,20.84
6,5,2012,32.65,19.96,17.87,17.78
6,6,2012,24.84,18.96,18.48,13.83
6,7,2012,23.81,16.47,15.11,16.54
